artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
david guetta,this one's for you (feat. zara larsson) (official song uefa euro 2016),207272,FALSE,2016,68,37.64102564,91.59159159,9,-3.456,0,8.472222222,0.246360582,5.81E-05,10.60961313,37.51284687,110.169,hip hop,3.454533333
astrid s,hurts so good,208728,FALSE,2016,0,68.92307692,58.95895896,7,-5.008,0,8.506944444,9.182530795,0,11.27784291,38.95169579,120.036,rock,3.4788
lil wayne,"sucker for pain (with wiz khalifa, imagine dragons, logic & ty dolla $ign feat. x ambassadors)",243490,TRUE,2016,75,51.48717949,78.67867868,9,-4.378,0,55.03472222,28.55543113,0,76.20164127,75.95066804,169.021,hip hop,4.058166667
twenty one pilots,heathens,195920,FALSE,2016,80,75.07692308,39.63963964,4,-9.348,0,4.965277778,9.417693169,3.58E-05,12.3094959,56.32065776,90.024,rock,3.265333333
future,low life (feat. the weeknd),313546,TRUE,2016,74,74.05128205,33.13313313,8,-7.789,1,12.60416667,37.73796193,0.282,17.11606096,10.48304214,143.961,hip hop,5.225766667
galantis,no money,189126,FALSE,2016,67,68.82051282,91.69169169,6,-4.014,0,6.892361111,3.157894737,0.00762,28.13599062,82.5282631,126.01,pop,3.1521
the chainsmokers,don't let me down,208373,FALSE,2016,79,54.56410256,86.98698699,11,-5.094,1,29.86111111,17.58118701,0.00508,15.94372802,43.37101747,159.803,pop,3.472883333
tinie tempah,girls like (feat. zara larsson),196000,TRUE,2016,62,93.94871795,80.48048048,0,-3.406,1,8.506944444,41.43337066,1.18E-05,9.519343494,55.29290853,120.028,hip hop,3.266666667
alok,hear me now,192846,FALSE,2016,51,80.82051282,43.04304304,11,-7.757,1,7.274305556,60.1343785,0.00261,10.97303634,47.37923947,121.996,pop,3.2141
jon bellion,all time low,217603,TRUE,2016,70,63.28205128,56.75675676,0,-4.188,1,14.375,6.539753639,0,10.93786635,51.90133607,90.246,hip hop,3.626716667
cheat codes,sex,228361,FALSE,2016,0,52.30769231,69.26926927,0,-5.825,1,29.6875,0.505039194,0,16.17819461,21.47995889,102.42,pop,3.806016667
meghan trainor,no,213506,FALSE,2017,69,57.12820513,80.38038038,1,-3.599,0,36.97916667,1.388577828,1.61E-06,86.40093787,67.52312436,92.134,pop,3.558433333
dua lipa,hotter than hell,187957,FALSE,2017,65,54.56410256,86.88688689,3,-4.23,0,15.76388889,1.231802912,0,6.846424385,54.36793422,110.127,pop,3.132616667
martin garrix,in the name of love,195706,FALSE,2016,76,51.38461538,51.95195195,4,-5.88,0,7.100694444,12.20604703,0,53.22391559,17.26618705,133.99,pop,3.261766667
alan walker,faded,212106,FALSE,2018,78,48,62.76276276,6,-5.085,1,8.263888889,3.146696529,7.97E-06,12.89566237,16.34121274,179.642,Dance/Electronic,3.5351
tove lo,cool girl,197815,TRUE,2016,0,69.12820513,71.07107107,9,-7.042,0,19.27083333,38.40985442,6.71E-06,15.12309496,24.04933196,101.983,pop,3.296916667
dj snake,let me love you,205946,FALSE,2016,81,66.56410256,71.67167167,8,-5.371,1,6.059027778,9.664053751,2.63E-05,15.82649472,16.75231244,99.988,hip hop,3.432433333
calvin harris,this is what you came for (feat. rihanna),222160,FALSE,2016,79,64.71794872,92.79279279,9,-2.787,0,5.763888889,22.28443449,0.119,17.35052755,47.79033916,123.962,hip hop,3.702666667
mike posner,i took a pill in ibiza - seeb remix,197933,TRUE,2016,77,68.1025641,71.47147147,7,-6.645,0,19.27083333,3.952967525,8.42E-06,9.882766706,72.97019527,101.969,hip hop,3.298883333
kevin gates,2 phones,240000,TRUE,2016,69,91.79487179,68.16816817,7,-5.267,0,62.15277778,17.58118701,0,22.15709261,56.9373073,121.918,hip hop,4
rihanna,needed me,191600,TRUE,2016,80,68.82051282,31.43143143,5,-8.091,0,42.36111111,12.31802912,0,9.671746776,30.42137718,110.898,hip hop,3.193333333
ariana grande,side to side,226160,TRUE,2016,0,66.46153846,73.87387387,6,-5.883,0,42.88194444,4.568868981,0,34.23212192,61.97327852,159.145,pop,3.769333333
marshmello,alone,273802,FALSE,2016,71,64.71794872,95.3953954,2,-3.739,1,5.954861111,2.698768197,0.0155,12.66119578,43.37101747,141.99,pop,4.563366667
shawn mendes,i know what you did last summer,223853,FALSE,2015,73,70.46153846,76.17617618,9,-4.582,0,15.20833333,11.42217245,0,17.23329426,76.36176773,113.939,pop,3.730883333
calvin harris,my way,219159,FALSE,2016,74,83.8974359,91.39139139,4,-3.06,0,7.395833333,10.41433371,3.69E-05,18.87456038,55.08735868,119.986,hip hop,3.65265
fitz and the tantrums,handclap,193253,FALSE,2016,64,65.23076923,83.68368368,8,-3.004,1,7.413194444,0.681970885,0.000157,9.706916764,73.48406989,139.956,pop,3.220883333
twenty one pilots,ride,214506,FALSE,2015,80,66.15384615,71.37137137,6,-5.355,1,6.822916667,0.935050392,0,13.24736225,58.17060637,74.989,rock,3.5751
ariana grande,dangerous woman,235946,FALSE,2016,0,69.43589744,60.46046046,7,-5.32,1,6.684027778,6.853303471,0,41.38335287,30.52415211,134.052,pop,3.932433333
anne-marie,alarm,205593,TRUE,2016,57,77.53846154,58.95895896,0,-5.093,1,40.27777778,9.092945129,0,20.63305979,83.35046249,146.928,pop,3.42655
charlie puth,we don't talk anymore (feat. selena gomez),217706,FALSE,2016,79,74.66666667,56.35635636,1,-8.053,0,23.26388889,69.54087346,0,20.98475967,36.17677287,100.017,pop,3.628433333
alunageorge,i'm in control,209425,FALSE,2016,0,75.28205128,84.78478478,11,-3.713,0,6.006944444,39.75363942,0.000144,18.05392732,69.16752312,104.013,pop,3.490416667
enrique iglesias,duele el corazon (feat. wisin),199693,FALSE,2016,68,73.43589744,90.89089089,8,-3.254,0,17.88194444,9.60806271,0,15.82649472,89.31140802,91.03,pop,3.328216667
mnek,never forget you,213427,FALSE,2015,45,59.79487179,73.27327327,11,-5.728,0,7.934027778,0.349384099,9.86E-06,31.53575615,28.36587873,145.992,Dance/Electronic,3.557116667
mike perry,the ocean (feat. shy martin),183414,FALSE,2016,70,64.82051282,57.55755756,5,-6.478,1,5.034722222,2.519596865,1.81E-06,12.1922626,19.32168551,90.037,pop,3.0569
drake,hotline bling,267066,FALSE,2016,0,92.61538462,62.06206206,2,-8.094,1,10.19097222,0.388577828,0.000119,5.90855803,55.39568345,134.96,hip hop,4.4511
ariana grande,into you,244453,FALSE,2016,3,63.8974359,73.47347347,9,-5.948,1,18.57638889,1.814109742,1.75E-06,16.99882767,38.02672148,107.853,pop,4.074216667
shawn mendes,treat you better,187973,FALSE,2017,82,45.53846154,81.98198198,10,-4.078,0,59.20138889,11.87010078,0,12.54396249,76.77286742,82.695,pop,3.132883333
coldplay,adventure of a lifetime,263786,FALSE,2015,76,65.43589744,92.49249249,7,-3.887,1,6.25,0.22956327,0.000175,17.46776084,54.47070915,111.995,rock,4.396433333
kungs,this girl - kungs vs. cookin' on 3 burners,195561,FALSE,2016,0,81.02564103,70.57057057,0,-4.684,0,6.649305556,9.036954087,4.81E-05,29.42555686,51.49023638,121.969,pop,3.25935
saygrace,you don't own me (feat. g-eazy),201493,FALSE,2016,69,34.05128205,63.56356356,7,-5.653,1,15.59027778,17.80515118,2.79E-06,7.022274326,26.82425488,186.249,pop,3.358216667
dnce,cake by the ocean,219146,TRUE,2016,79,79.38461538,75.37537538,4,-5.446,0,8.975694444,17.0212766,0,4.349355217,92.08633094,119.002,pop,3.652433333
99 souls,the girl is mine,216613,FALSE,2016,55,70.05128205,94.39439439,9,-3.6,1,6.892361111,0.473684211,0.0972,4.173505275,72.55909558,118.991,Dance/Electronic,3.610216667
kiiara,gold,225882,FALSE,2015,55,61.53846154,41.24124124,8,-9.343,1,59.72222222,68.86898096,0.0025,15.70926143,41.93216855,113.049,rock,3.7647
kygo,stole the show,222813,FALSE,2016,0,69.53846154,63.36336336,8,-6.443,0,29.6875,16.90929451,0,17.23329426,49.12641316,99.886,pop,3.71355
fifth harmony,work from home (feat. ty dolla $ign),214480,FALSE,2016,75,82.35897436,58.55855856,8,-5.861,1,7.5,11.53415454,3.94E-06,7.54982415,60.94552929,105.017,pop,3.574666667
zayn,pillowtalk,203686,TRUE,2016,59,60.30769231,70.27027027,11,-4.271,1,8.611111111,11.64613662,0,10.43376319,44.09044193,124.909,pop,3.394766667
alessia cara,here,199453,FALSE,2016,66,38.56410256,82.28228228,0,-3.974,1,18.05555556,8.768197088,0,9.859320047,33.60739979,120.493,pop,3.324216667
dj snake,middle,220573,FALSE,2016,0,62.66666667,70.07007007,9,-5.331,1,7.569444444,2.228443449,0,6.436107855,21.89105858,104.981,hip hop,3.676216667
sigala,sweet lovin' - radio edit,202149,FALSE,2015,46,70.05128205,91.09109109,10,-1.231,1,8.940972222,6.192609183,4.78E-06,39.39038687,69.27029805,124.977,pop,3.36915
drake,jumpman,205879,TRUE,2015,72,87.38461538,55.35535536,1,-7.286,1,32.46527778,6.259798432,0,38.92145369,67.42034943,142.079,hip hop,3.431316667
charlie puth,dangerously,199133,FALSE,2016,62,71.38461538,51.75175175,2,-8.379,0,6.354166667,40.76147816,0,23.09495897,23.63823227,112.291,pop,3.318883333
nick jonas,close,234213,FALSE,2016,69,67.07692308,62.36236236,6,-5.273,0,14.23611111,28.33146697,0,16.88159437,41.21274409,123.996,pop,3.90355
jonas blue,perfect strangers,196613,FALSE,2016,0,76.1025641,81.98198198,1,-5.307,1,8.454861111,41.65733483,0,32.47362251,72.86742035,117.986,pop,3.276883333
major lazer,cold water (feat. justin bieber & mø),185351,FALSE,2016,0,62.35897436,79.87987988,6,-5.092,0,7.5,8.241881299,0,18.2883939,51.49023638,92.943,hip hop,3.089183333
the chainsmokers,roses,226738,FALSE,2015,73,73.12820513,80.28028028,4,-7.055,1,9.739583333,4.871220605,0.00377,36.22508792,35.25179856,100.001,pop,3.778966667
tory lanez,luv,228640,TRUE,2016,0,70.56410256,54.15415415,11,-8.128,0,19.79166667,1.321388578,0,14.41969519,25.38540596,95.109,hip hop,3.810666667
p!nk,"just like fire (from the original motion picture ""alice through the looking glass"")",215413,FALSE,2016,68,64.82051282,70.27027027,7,-5.92,1,25.69444444,1.276595745,0,12.66119578,53.75128469,162.958,pop,3.590216667
steve aoki,just hold on,198774,FALSE,2016,63,66.35897436,93.29329329,11,-3.515,1,14.30555556,0.428891377,1.50E-06,6.72919109,38.43782117,114.991,hip hop,3.3129
clean bandit,tears (feat. louisa johnson),225914,FALSE,2016,60,62.05128205,77.07707708,5,-3.645,0,7.743055556,4.826427772,0,18.64009379,30.62692703,130.037,pop,3.765233333
jonas blue,fast car,212424,FALSE,2015,1,47.07692308,58.75875876,9,-6.983,1,13.62847222,50.72788354,0,35.99062134,59.71223022,113.901,pop,3.5404
flume,never be like you,233337,TRUE,2016,0,45.43589744,55.85585586,0,-5.436,1,10.83333333,49.38409854,0,19.10902696,25.48818088,116.838,Dance/Electronic,3.88895
bastille,good grief,206493,FALSE,2016,65,74.87179487,75.87587588,1,-4.888,1,11.33680556,16.46136618,0,36.45955451,90.1336074,120.041,pop,3.44155
partynextdoor,not nice,202661,FALSE,2016,62,61.33333333,49.64964965,0,-9.309,1,13.95833333,2.833146697,0.00132,14.06799531,74.51181912,128.06,hip hop,3.377683333
hilltop hoods,1955,239280,FALSE,2016,63,78.56410256,50.05005005,11,-7.558,1,12.06597222,80.51511758,5.91E-06,35.63892145,72.97019527,84.044,hip hop,3.988
fifth harmony,all in my head (flex) (feat. fetty wap),210573,FALSE,2016,62,70.66666667,79.17917918,0,-5.194,0,9.201388889,2.575587906,0,6.166471278,77.5950668,95.04,pop,3.50955
daya,"sit still, look pretty",202221,FALSE,2016,1,67.38461538,73.97397397,2,-4.081,1,47.56944444,15.78947368,0,20.86752638,55.80678314,181.994,rock,3.37035
kent jones,don't mind,198236,TRUE,2016,63,47.58974359,77.17717718,8,-4.503,1,58.33333333,2.631578947,0,7.385697538,70.91469681,158.777,hip hop,3.303933333
flume,say it,262521,TRUE,2016,53,59.58974359,53.15315315,3,-6.829,0,5.590277778,8.185890258,3.27E-06,7.221570926,28.05755396,75.255,Dance/Electronic,4.37535
mø,final song,235826,FALSE,2016,66,71.28205128,67.26726727,1,-6.109,0,5.989583333,1.56774916,7.95E-05,8.862837046,25.17985612,104.988,pop,3.930433333
beyoncé,sorry,232560,TRUE,2016,67,79.48717949,59.85985986,2,-7.274,1,9.288194444,0.195968645,4.44E-06,29.66002345,36.58787256,129.988,pop,3.876
little mix,shout out to my ex,246240,FALSE,2017,1,79.28205128,74.77477477,5,-4.061,1,15.43402778,2.676371781,8.23E-06,12.89566237,82.21993834,126.014,pop,4.104
the lumineers,ophelia,160097,FALSE,2016,0,68.1025641,57.65765766,5,-6.429,1,4.965277778,70.54871221,0.000198,10.57444314,63.82322713,76.026,pop,2.668283333
frank ocean,pink + white,184516,FALSE,2016,79,55.79487179,55.25525526,9,-7.45,1,17.20486111,75.02799552,4.57E-05,48.65181712,56.9373073,159.738,hip hop,3.075266667
drake,too good,263373,TRUE,2016,74,81.43589744,65.36536537,7,-7.839,1,18.05555556,5.475923852,4.88E-05,11.72332943,40.8016444,117.996,hip hop,4.38955
ed sheeran,shape of you,233712,FALSE,2017,84,84.61538462,65.26526527,1,-3.183,0,13.92361111,65.06159015,0,10.9144197,95.68345324,95.977,pop,3.8952
sean paul,no lie,221176,FALSE,2018,84,76.1025641,88.28828829,7,-2.862,1,20.3125,5.218365062,0,24.15005862,47.58478931,102.04,hip hop,3.686266667
luis fonsi,despacito (featuring daddy yankee),228200,FALSE,2017,0,67.69230769,78.67867868,2,-4.757,1,29.51388889,23.40425532,0,13.13012896,86.94758479,177.833,pop,3.803333333
sam smith,too good at goodbyes,201000,FALSE,2017,79,69.84615385,37.23723724,5,-8.237,1,7.5,71.66853303,0,19.81242673,48.92086331,91.873,pop,3.35
clean bandit,rockabye (feat. sean paul & anne-marie),251088,FALSE,2016,75,73.84615385,76.37637638,9,-4.068,0,9.079861111,45.46472564,0,21.10199297,76.25899281,101.965,pop,4.1848
camila cabello,havana (feat. young thug),216896,FALSE,2017,1,78.76923077,51.75175175,7,-4.323,0,5.416666667,20.82866741,3.80E-05,12.1922626,42.95991778,104.992,pop,3.614933333
imagine dragons,thunder,187146,FALSE,2017,1,61.53846154,81.08108108,0,-4.749,1,8.315972222,0.764837626,0.21,18.17116061,30.62692703,167.88,rock,3.1191
maroon 5,don't wanna know (feat. kendrick lamar),214265,FALSE,2018,68,80.30769231,61.06106106,7,-6.124,1,12.08333333,38.40985442,0,11.52403283,42.95991778,100.047,pop,3.571083333
the chainsmokers,something just like this,247160,FALSE,2017,83,63.28205128,63.56356356,11,-6.769,0,5.503472222,5.576707727,1.44E-05,19.22626026,45.83761562,103.019,pop,4.119333333
ed sheeran,perfect,263400,FALSE,2017,85,61.43589744,44.84484484,8,-6.312,1,4.027777778,18.25307951,0,12.42672919,17.26618705,95.05,pop,4.39
mgmt,little dark age,299960,FALSE,2018,81,72.30769231,71.27127127,6,-6.156,1,6.684027778,1.142217245,0.000855,11.72332943,63.72045221,97.512,rock,4.999333333
travis scott,goosebumps,243836,TRUE,2016,83,86.25641026,72.87287287,7,-3.37,1,8.402777778,9.484882419,0,17.46776084,44.19321686,130.049,hip hop,4.063933333
future,mask off,204600,TRUE,2017,79,85.43589744,43.44344344,2,-8.795,1,74.82638889,1.142217245,0.0219,19.34349355,28.87975334,150.062,hip hop,3.41
g-eazy,him & i,268866,TRUE,2017,0,60.41025641,73.17317317,2,-6.343,1,15.06944444,5.979843225,0,36.10785463,19.63001028,87.908,hip hop,4.4811
maroon 5,cold (feat. future),234308,TRUE,2017,0,71.48717949,71.67167167,9,-6.288,0,19.61805556,13.21388578,0,4.970691676,52.004111,99.905,pop,3.905133333
rae sremmurd,swang,208120,TRUE,2016,75,69.84615385,31.43143143,8,-9.319,1,10.08680556,22.39641657,9.82E-06,11.72332943,17.0606372,139.992,hip hop,3.468666667
lil peep,save that shit,231546,TRUE,2017,77,54.76923077,58.35835836,2,-8.672,1,5,2.933930571,0,49.35521688,14.90236382,105.997,hip hop,3.8591
a$ap ferg,plain jane,173600,TRUE,2017,74,81.74358974,84.48448448,11,-5.482,1,47.74305556,7.290033595,0,10.1992966,53.44295992,170.142,hip hop,2.893333333
french montana,unforgettable,233901,TRUE,2017,82,74.46153846,76.97697698,6,-5.043,1,21.35416667,3.281075028,0.0101,12.1922626,75.3340185,97.985,hip hop,3.89835
21 savage,bank account,220306,TRUE,2017,74,90.66666667,34.73473473,8,-8.227,0,60.76388889,1.679731243,7.00E-06,10.21101993,38.64337102,75.016,hip hop,3.671766667
axwell /\ ingrosso,more than you know,203000,FALSE,2017,0,66.15384615,74.17417417,5,-4.989,0,5.885416667,3.617021277,0,33.99765533,54.88180884,123.07,pop,3.383333333
zayn,dusk till dawn (feat. sia) - radio edit,239000,FALSE,2017,77,26.56410256,43.74374374,11,-6.589,0,6.701388889,11.42217245,1.32E-06,12.42672919,9.77389517,180.042,pop,3.983333333
j balvin,mi gente,189029,FALSE,2017,53,56.20512821,70.17017017,11,-4.862,0,15.86805556,1.993281075,1.34E-05,15.70926143,31.75745118,104.237,latin,3.150483333
jax jones,you don't know me - radio edit,213946,TRUE,2016,1,89.84615385,66.96696697,11,-6.054,0,23.95833333,18.25307951,0,21.68815944,70.09249743,124.007,hip hop,3.565766667
rae sremmurd,black beatles,291893,TRUE,2016,75,81.43589744,63.26326326,0,-6.163,1,11.26736111,15.90145577,0,15.00586166,36.48509764,145.926,hip hop,4.864883333
zara larsson,ain't my fault,224030,FALSE,2017,67,59.07692308,78.27827828,6,-4.825,0,5.138888889,0.871220605,0,33.41148886,36.48509764,141.153,pop,3.733833333
travis scott,butterfly effect,190677,FALSE,2017,0,78.25641026,59.85985986,11,-6.865,1,9.357638889,7.995520717,0,13.13012896,18.70503597,140.987,hip hop,3.17795
ayo & teo,rolex,238586,FALSE,2017,69,82.46153846,88.68868869,1,-2.512,1,6.944444444,9.372900336,0,31.18405627,81.08941418,144.946,hip hop,3.976433333
lil uzi vert,xo tour llif3,182706,TRUE,2017,81,75.07692308,75.07507508,11,-6.366,0,40.10416667,0.295632699,0,12.77842907,41.21274409,155.096,hip hop,3.0451
imagine dragons,whatever it takes,201240,FALSE,2017,80,68.92307692,65.56556557,10,-5.021,0,5.399305556,4.0537514,0,13.71629543,57.14285714,134.945,rock,3.354
jason derulo,swalla (feat. nicki minaj & ty dolla $ign),216408,TRUE,2017,75,71.38461538,81.78178178,1,-3.862,1,18.92361111,8.398656215,0,21.92262603,80.36998972,98.064,hip hop,3.6068
g-eazy,no limit,245386,TRUE,2017,0,85.94871795,77.17717718,1,-3.791,1,42.36111111,1.31019037,0,10,41.62384378,175.957,hip hop,4.089766667
playboi carti,magnolia,181812,TRUE,2017,77,81.12820513,58.25825826,11,-7.323,0,49.65277778,1.276595745,0,41.03165299,45.52929085,162.991,hip hop,3.0302
chord overstreet,hold on,198853,FALSE,2017,80,63.38461538,44.34434434,2,-9.681,1,9.131944444,52.51959686,0,9.718640094,17.16341213,119.949,pop,3.314216667
jax jones,breathe,207629,FALSE,2017,58,74.05128205,74.47447447,11,-5.52,0,6.302083333,2.620380739,0.000157,16.76436108,70.50359712,125.985,hip hop,3.460483333
imagine dragons,believer,204346,FALSE,2017,1,79.8974359,78.77877878,10,-4.305,0,18.75,5.867861142,0,16.4126612,72.76464543,124.982,rock,3.405766667
natti natasha,criminal,232549,FALSE,2017,74,83.48717949,81.38138138,2,-3.023,0,9.739583333,3.359462486,9.33E-05,29.89449004,86.22816033,79.997,pop,3.875816667
kendrick lamar,humble.,177000,TRUE,2017,0,92.92307692,62.56256256,1,-6.779,0,15.67708333,0.027211646,3.23E-05,11.43024619,43.47379239,150.018,hip hop,2.95
selena gomez,fetish (feat. gucci mane),186112,FALSE,2017,69,72.61538462,61.86186186,2,-4.424,1,10.27777778,2.28443449,6.81E-06,7.268464244,27.23535457,123.013,pop,3.101866667
charlie puth,attention,211475,FALSE,2017,0,79.38461538,62.66266266,3,-4.432,0,7.5,10.85106383,3.12E-05,9.941383353,79.85611511,100.041,pop,3.524583333
big shaq,man's not hot,186026,FALSE,2017,62,92.82051282,88.48848849,0,-4.076,1,40.97222222,12.4300112,8.31E-05,12.54396249,60.43165468,135.048,pop,3.100433333
anne-marie,ciao adios,200104,FALSE,2017,57,71.58974359,88.28828829,4,-3.078,0,14.98263889,14.22172452,0,17.58499414,45.7348407,106.083,pop,3.335066667
rag'n'bone man,human,200186,FALSE,2017,76,61.74358974,70.77077077,9,-4.097,1,52.43055556,44.00895857,0,19.34349355,56.9373073,75.087,R&B,3.336433333
blackbear,do re mi,212027,TRUE,2017,4,76.41025641,59.35935936,8,-6.35,1,9.131944444,0.584546473,5.25E-06,14.41969519,17.4717369,111.002,hip hop,3.533783333
lil pump,gucci gang,124055,TRUE,2017,64,96,52.35235235,5,-6.71,1,10.36458333,26.76371781,0,13.71629543,71.83967112,119.889,hip hop,2.067583333
taylor swift,look what you made me do,211853,FALSE,2017,76,78.56410256,70.97097097,9,-6.471,0,21.35416667,22.8443449,1.41E-05,14.77139508,52.004111,128.07,pop,3.530883333
enrique iglesias,subeme la radio (feat. descemer bueno & zion & lennox),207680,FALSE,2017,70,70.56410256,82.28228228,0,-3.304,1,9.322916667,7.18924972,0,28.25322392,67.83144913,91.011,pop,3.461333333
kodak black,tunnel vision,268186,TRUE,2017,51,50.97435897,48.94894895,11,-7.724,0,51.04166667,6.450167973,9.91E-05,14.3024619,23.74100719,171.853,hip hop,4.469766667
